game_name,id,game_genre,game_launch_date,purchase_date
BATTLEFIELD 1,c13a8cedf9bd8fe27ce8f7cb31ca63a42da61782,Shooter,2016-10-21,2017-05-18
PLANTS VS ZOMBIES GARDEN WARFARE 2,4ddaff6bab6e728ca4bc0c192e4d7e3fefc0baab,Shooter,2016-02-23,2016-12-13
BATTLEFIELD 1,7a365a8741cafcc8744cff73be0c488582d6ebf0,Shooter,2016-10-21,2017-04-25
UFC,7ec179fd4fad24721613750b978b83d45c16f3a5,Fighting,,2016-02-15
MADDEN 17,6b3d3f9b453de8070dbc5a9daef1d120cc156e07,Sports,2016-08-23,2017-07-02
BATTLEFRONT,1086c02277e2962887979315323bec0b1498a838,Shooter,2015-11-17,2015-12-24
FIFA 16,2eb9a70d20ac4f92f33235e17e1cf284c68829d7,Sports,2015-09-22,2017-07-13
UFC,7e4b3af5a951c4eaa6a9675266e066a7ee9f787c,Fighting,,2016-01-28
FIFA 17,270319482384496dd6836c93e74cb99c2097060f,Sports,2016-09-27,2016-09-29
PLANTS VS ZOMBIES GARDEN WARFARE,0fab563fabe18e3825a9f67a4ef700308f2bacd2,Shooter,,2016-11-25
EA ACCESS,0951e2cf27ff6f1d2d815e99d842a46b962f7a56,Other Games/Compilations,,2016-06-13
FIFA 17,f5ac146306d5e0d81bf4d1b959d38a33bf669b96,Sports,2016-09-27,2016-09-30
BATTLEFRONT,d2effa38616e62dd87695c9e2179b92945956903,Shooter,2015-11-17,2015-11-19
FIFA 17,12e898007ffbf22638f824b6f29174e6bb935340,Sports,2016-09-27,2016-12-21
NFS RIVALS (2014),9228b76944ddc418620e58e135226691cd2069cc,Action,,2017-04-29
BATTLEFIELD 1,1e6c559fe3aa1b42fdef3163446e9dcac4cc1de8,Shooter,2016-10-21,2016-10-24
MADDEN 15,ebf90830e438221ca1a38bed41bd0e88ffacaf7c,Sports,,2015-11-06
TITANFALL 2,c8d7ba4f4e0a9d247db481f752aa65e77f8953d6,Shooter,2016-11-01,2016-10-28
PGA TOUR GOLF 16,76069730783cae4fe943eb2c9d93796510551567,Sports,,2015-11-14
FIFA 16,a4269839207e0f8f3c9f12d80288e3c267b314c2,Sports,2015-09-22,2015-10-22
NFS RIVALS (2014),b18a92ca8282c7a8329063b68e45eaef4de8656e,Action,,2017-06-24
DRAGON AGE: INQUISITION,f11bac210039e4027d50d43cd6714c1b5a59b6ec,Role Playing,,2016-12-08
FIFA 17,3d3e9e1bb8ae0be017ec651e7c347d4f89fc4c0f,Sports,2016-09-27,2017-08-16
FIFA 17,c8b2eb1ff1770ab9b1c79062c2bb254303da64f3,Sports,2016-09-27,2016-10-01
BATTLEFIELD HARDLINE,fc07511cb9ec6475184503cfa0015005005ed419,Shooter,2015-03-17,2015-12-24
BATTLEFIELD 1,3ff0366cd7552e9fd5440afef3f6a10b35f17b31,Shooter,2016-10-21,2016-11-17
FIFA 16,28f785566db85006d9ff65c5460053b829d34a91,Sports,2015-09-22,2016-07-17
BATTLEFIELD 1,dcf9b3147663438becd4ea2bd0c040afe50c05df,Shooter,2016-10-21,2016-11-07
UFC 2,d134adeb3190fed039415c33caf181db449fc620,Fighting,2016-03-09,2017-02-13
FIFA 17,17c70f95827bd4439c7b730cd88eb6edbc7452a0,Sports,2016-09-27,2017-06-20
FIFA 16,d055edeeb3cb238786786f7ef16b352782f8181c,Sports,2015-09-22,2015-09-23
FIFA 17,c22146d6fe0d5b268eb9b7b8ef2d2826e9d5ee94,Sports,2016-09-27,2017-03-26
UFC 2,04eca33e34f92f94f5b6a4f74f171bb6fde7b2f0,Fighting,2016-03-09,2016-03-18
FIFA 16,f653624b04b8a8c41601f9369ecfe06504371cb6,Sports,2015-09-22,2016-08-13
MADDEN 17,589107b8422d81b0f17c540596350ede16b6a4e7,Sports,2016-08-23,2017-02-04
DRAGON AGE: INQUISITION,b21a3ebce522b4dddac217a21d10d585b02bb030,Role Playing,,2015-12-24
TITANFALL,4b4bdb146efeea597f3690c38954db837923e909,Shooter,,2016-10-18
FIFA 17,0b53b36b50fb78355b949620fb269e8eef3dca0e,Sports,2016-09-27,2016-11-03
FIFA 17,cda39ad3d678e0c735a027685940bbe97f93c390,Sports,2016-09-27,2017-07-11
FIFA 16,35edc30b155596fb88101e044dd5bf7ac7b0367d,Sports,2015-09-22,2015-12-27
FIFA 17,a0d5fe451026886794016838b026a66cfa851674,Sports,2016-09-27,2016-11-27
FIFA 16,854e9610666b4ebaec3bf40ab2b313e95e105fc8,Sports,2015-09-22,2015-10-08
TITANFALL 2,ab7883f176b66c6108b7a632c19b37565130d24c,Shooter,2016-11-01,2016-12-05
PGA TOUR GOLF 16,caec0760f38682805de7e05829336ec6575f4745,Sports,,2016-12-29
BATTLEFRONT,f6f28b86e6faf0923d9c6fd4b678746e442b450e,Shooter,2015-11-17,2017-08-29
PLANTS VS ZOMBIES GARDEN WARFARE,dc41778bc8a86ecb1f00d6f1c5761497752710b8,Shooter,,2016-08-28
FIFA 17,380fd9ae512bf0c17a645669bd1e4020fe05da46,Sports,2016-09-27,2017-06-03
NHL 16,f1133c5a8919160da7a58bf8678368b68dd771fb,Sports,,2015-12-31
UFC,0925b56cb69ca056bbe00f721a4504078881a517,Fighting,,2015-12-12
MADDEN 16,8d9b9407f9ac1419a4df4e19b16c4baff340dc70,Sports,,2015-09-07
UFC 2,de0197af209ae1790d84d945c3e975c181d85e1b,Fighting,2016-03-09,2016-12-01
MIRRORS EDGE CATALYST,941a5778ab4ca32c57fb274cb6015174729b2070,Action,2016-06-01,2017-07-27
BATTLEFIELD 1,13b48e179a8ee19deaca34295b9343765cfac2b8,Shooter,2016-10-21,2016-12-02
FIFA 17,4507fa323ed6e6ecbc0611b05df73a34aae5727f,Sports,2016-09-27,2017-02-17
NFS 2016,8bb8379e07bd49e03f794cf2c369fc2c9d8f80d2,Action,2015-11-03,2015-12-25
NHL 17,c29ffdf20a809b1d21ceda22ab1e5a23bbbe16c9,Sports,2016-09-13,2016-12-28
FIFA 16,8cc7771985fb93fc92ceeb7ff828dbca91cb19c2,Sports,2015-09-22,2015-10-11
FIFA 17,684f2d5e9d6e62cb857ac0af666732a806241017,Sports,2016-09-27,2017-07-15
TITANFALL 2,0db85377bef88af0ef5c2b0106677716546e1408,Shooter,2016-11-01,2017-08-13
FIFA 16,6bc9f51942f4a3718f0aa9c79a1cded8140859be,Sports,2015-09-22,2015-09-24
UFC 2,a4ae12a1419e5e0ca18a342104124dd9bad7ca4b,Fighting,2016-03-09,2016-11-20
MASS EFFECT:  ANDROMEDA,fd1acc89b83f0325ef4354beb689ec4a70bde19d,Role Playing,2017-03-21,2017-04-08
NFS RIVALS (2014),6972732c80ff478d71c753493b505557311837d7,Action,,2017-08-08
FIFA 16,02357c8f1fbc911e97384deeb49f5846201273f3,Sports,2015-09-22,2015-10-26
FIFA 17,c16bfc0bbf52b21f71a70f6e2302a41ebd3d39b9,Sports,2016-09-27,2016-09-29
FIFA 17,a1fd33440e729b3df478e2c131320e8061b5b132,Sports,2016-09-27,2017-05-13
FIFA 17,cd63c2b3a2a9e48d4236511e7e7c4100768fe681,Sports,2016-09-27,2016-12-20
FIFA 16,3732485ff35eed0646a380995b50f0528bd239d2,Sports,2015-09-22,2016-03-27
EA ACCESS,7ec179fd4fad24721613750b978b83d45c16f3a5,Other Games/Compilations,,2016-02-14
EA ACCESS,9941b1a09dd57805b43f977bcc67c577f73a3dfc,Other Games/Compilations,,2016-08-18
FIFA 17,01241fa539967af60eea8dc32f5641c33d888a4d,Sports,2016-09-27,2016-09-28
NFS RIVALS (2014),a4ae12a1419e5e0ca18a342104124dd9bad7ca4b,Action,,2015-12-28
BATTLEFIELD 1,89ae4f6158552df0e63e15bfe0a7ed09d5cf2244,Shooter,2016-10-21,2016-12-30
NHL 15,9b47e8723899cb7b9c0221219d61ffeb77e3c5ad,Sports,,2016-12-23
BATTLEFIELD 4,61b6d06ceb2db69b698529621fe42c4e6e72999b,Shooter,2013-10-29,2016-02-13
FIFA 15,6f0e3934ae59cbe549c313833490733e376a5747,Sports,2014-09-23,2015-09-26
BATTLEFIELD 1,b7ae78a7abc6d0cce95057f1b0b493a0f213fe52,Shooter,2016-10-21,2016-12-25
MADDEN 16,dd94a4940d4f3ea0f157328593bf95525b35508d,Sports,,2016-02-22
BATTLEFIELD 4,08907966cf5699b54e727ea3c53f1f48f46cabe2,Shooter,2013-10-29,2015-11-26
FIFA 16,9ac86c10b5170023390b93e0f577dc214eb10a0b,Sports,2015-09-22,2015-12-19
BATTLEFIELD 1,579f18728f250e93df0af0cf2289a7fab7261a4e,Shooter,2016-10-21,2016-11-04
MADDEN 18,8afcbb5d00ce7b6b8c1ee07d2d9ec82fb09414d4,Sports,2017-08-22,2017-08-26
PLANTS VS ZOMBIES GARDEN WARFARE 2,3f121d399c88ba4cc32fec8f471caae48d17484d,Shooter,2016-02-23,2016-04-26
MASS EFFECT:  ANDROMEDA,90cfc775e3985b6adebfab46fb52429812af6fa4,Role Playing,2017-03-21,2017-03-31
BATTLEFIELD HARDLINE,92339bf734ce3ce058ef819e012f7cbb324067b7,Shooter,2015-03-17,2016-02-20
UFC 2,7bc8036cd39785672947ea4d10215a3b8ac58a51,Fighting,2016-03-09,2016-03-15
BATTLEFRONT,d3669530a0cf9aa541204aedebe5cf155eb3e52f,Shooter,2015-11-17,2017-01-23
FIFA 17,8614ee88601e5c857b4734bd5ad5feafc02fd66b,Sports,2016-09-27,2017-03-03
FIFA 17,20c388b5722365aa8dc90ea467c3569728dc758a,Sports,2016-09-27,2016-10-02
FIFA 16,9ebbad1621e410413b41bf8fe1fd17f19ce61c9b,Sports,2015-09-22,2015-09-25
FIFA 17,2ea15bced2163fa07958841133ce2c6430f30257,Sports,2016-09-27,2017-07-01
BATTLEFIELD 1,c8b2eb1ff1770ab9b1c79062c2bb254303da64f3,Shooter,2016-10-21,2016-12-29
BATTLEFIELD 4,370fc2ce8886ea936a4392ef0b6e3664dfb5307d,Shooter,2013-10-29,2015-10-29
FIFA 16,58f8c12cc98c47bcbc6c3a4940ed38d9b2c60da7,Sports,2015-09-22,2015-09-21
PGA TOUR GOLF 16,6b3d3f9b453de8070dbc5a9daef1d120cc156e07,Sports,,2016-09-13
FIFA 16,17372ccb109f16bc33bc7e3326f188921c98445d,Sports,2015-09-22,2015-11-15
FIFA 17,8f8c228b281ed172827fbd548defcc9d0c1cb988,Sports,2016-09-27,2016-09-26
NHL 16,315cc0061bc7ca0dd099ec13131abf6c04309fd1,Sports,,2016-09-28
NHL 17,7f088a362cee75fbc922010320b85e1a30748a29,Sports,2016-09-13,2017-04-14
NFS 2016,8d7300d70c0e7e2c8680bef3de99609a190b2eaa,Action,2015-11-03,2015-11-30
PLANTS VS ZOMBIES GARDEN WARFARE,d51a196d59488dccd7efca680e6422a0b68b72d0,Shooter,,2016-12-27
FIFA 17,ae8b607ae543781f03f8cbf95dc94e8f98e2072b,Sports,2016-09-27,2017-04-18
FIFA 17,8172afd3350a17d5803c2d271efb63471d7f0dc1,Sports,2016-09-27,2016-09-29
FIFA 16,bc26048d6b1d66907eb866d1e90d956427b7fa6d,Sports,2015-09-22,2016-05-14
BATTLEFIELD 1,fca5aa92a8f6454a3e319a711f0256b00fcd7ac6,Shooter,2016-10-21,2016-11-22
TITANFALL,826d2a81198fa449f4e46e4406bfeee8e33e22e5,Shooter,,2016-10-14
NFS 2016,dc01f6f666cca58cc04ad329734ebfa06002c443,Action,2015-11-03,2015-12-13
MADDEN 17,f6423dc3f0e28c325d1382368c63226f04ca3af0,Sports,2016-08-23,2016-10-06
BATTLEFIELD 1,86c3902e2e0576a4365e4f05bfd8175ed82435b6,Shooter,2016-10-21,2017-07-25
FIFA 17,0d8d3dd164be969511664fa88b4126d7d2f8edc4,Sports,2016-09-27,2016-11-07
FIFA 17,62e785ec01a39a4a48fd808b6ab2c545e4a1fc70,Sports,2016-09-27,2017-03-07
BATTLEFIELD 1,d9cf53dbbaa417765436067eff60f8b4eadfa7ae,Shooter,2016-10-21,2016-12-29
FIFA 17,bf2ba051e8d9a1e1e4c4b7d9c58fed176126bca9,Sports,2016-09-27,2016-10-29
FIFA 17,86c1c1e3106b420796a4b9ed3f3fa6e23b5aedf5,Sports,2016-09-27,2017-07-02
FIFA 17,d0e7e27ddbce52444a581b633ce0687a8c56aef1,Sports,2016-09-27,2016-09-29
UFC 2,60315a5b2cb33588f334cb8eae561637c99b8f91,Fighting,2016-03-09,2016-08-25
EA ACCESS,c6195cfbbe1893be490df8ca1fc4f7a02ca83815,Other Games/Compilations,,2016-11-04
FIFA 17,b97fab485f58e8b89c8bc3eefdced90ed74f123e,Sports,2016-09-27,2017-06-01
FIFA 17,849c5b88ca29c8b0827280283c5b2fbc529aaaf1,Sports,2016-09-27,2016-11-12
BATTLEFRONT,d7404d6bd5ab1c83d12953be9674fc8f7eb66667,Shooter,2015-11-17,2015-11-17
FIFA 17,48d72e611f40fc45defc8f9d947ebba62b4a2dfc,Sports,2016-09-27,2016-11-12
TITANFALL 2,8cff08fccb27cd8ea58c196f3b0b78e05cca738c,Shooter,2016-11-01,2017-03-19
NFS 2016,22c7be45a5e7c1decb09a3b294af132f99bf84ff,Action,2015-11-03,2015-11-13
FIFA 17,767496c6bb777e5521727c0cd6dd4437021a7def,Sports,2016-09-27,2017-05-31
FIFA 17,e72089cf87c8969b1dddf60ec2c9e6b0f5d52a39,Sports,2016-09-27,2017-03-05
NFS 2016,a3c080369f6033050ea03cfce29b4baafa807610,Action,2015-11-03,2016-06-06
BATTLEFIELD 1,51ebcdd8bb972916caff59e8f864a2ff767f4dd1,Shooter,2016-10-21,2016-10-23
NHL 16,6b8172395c80f8444da807e40218cc1dac74f32d,Sports,,2015-10-02
BATTLEFIELD 1,0d10f6a3a732737324b50f63dc0ab87813046f8d,Shooter,2016-10-21,2017-03-01
FIFA 16,9d20b787a9a889dbb0a69bcef6121f94fb879f63,Sports,2015-09-22,2016-02-13
BATTLEFIELD 4,be7db1bd869b3aea76b8953f21d8f51b6181b4d8,Shooter,2013-10-29,2015-12-04
TITANFALL 2,dbb8ef22287de380c0e01f4883484fbbdcf98434,Shooter,2016-11-01,2016-12-05
FIFA 17,acda4f94f155ba012ebb4dc94b3ec50891fa94de,Sports,2016-09-27,2017-01-16
BATTLEFIELD 1,a3092c9a8849b9f4143cce59663e105d7e7a1bb2,Shooter,2016-10-21,2016-11-25
BATTLEFIELD 1,11893128bf7cd1cbd7617d1f2c238f957ce092ef,Shooter,2016-10-21,2017-08-16
BATTLEFRONT,fda8b9ef7597607562ee8c486f771cf7c1e863ac,Shooter,2015-11-17,2015-11-27
BATTLEFRONT,221d06babbd8cc51f1d4f681fe8892fdcc2ee4ba,Shooter,2015-11-17,2015-11-18
TITANFALL 2,feaee097289fb9b1bd11466455ef78c6c766b56b,Shooter,2016-11-01,2016-11-13
MIRRORS EDGE CATALYST,52417eadb7d4e70231bc97c7906d1e9ba7052356,Action,2016-06-01,2017-06-12
DRAGON AGE: INQUISITION,648ac4bd7494829fc9bfe37925b570abb3c234a1,Role Playing,,2016-02-20
BATTLEFIELD 1,30b90bf0f15048fd5eb6ae6eb008d9c77d469522,Shooter,2016-10-21,2016-10-29
BATTLEFRONT,6bc9f51942f4a3718f0aa9c79a1cded8140859be,Shooter,2015-11-17,2016-05-21
FIFA 17,3ac14ee46e4dcf19917cc7563626145598c55527,Sports,2016-09-27,2017-04-10
BATTLEFIELD 1,8a3ca63baf8efb79cd8dbe3c2f4a5aef5a1b1a38,Shooter,2016-10-21,2016-11-23
PGA TOUR GOLF 16,81df34fe239ea154d67dfd6a2db31cbec96587e0,Sports,,2015-10-24
FIFA 17,c31324f99231d6528718384ffbbd71d910fa61c9,Sports,2016-09-27,2017-01-18
FIFA 16,d59081ec3bb964b243fc475c3ed3e7943f518945,Sports,2015-09-22,2016-09-23
FIFA 16,8afd154980ca67bc3133a40d7c32fd9be2e1de70,Sports,2015-09-22,2015-09-26
FIFA 16,904934e150d48ca04cc0176f060f88030e463c17,Sports,2015-09-22,2015-10-03
MADDEN 18,4a8edee03730594bf64bf73c66f4cbfb1ee9983c,Sports,2017-08-22,2017-08-22
FIFA 17,e7f11eed57752af44d3282ee9f7692a1f90dfcac,Sports,2016-09-27,2016-10-04
PGA TOUR GOLF 16,b7ae78a7abc6d0cce95057f1b0b493a0f213fe52,Sports,,2016-05-18
NHL 16,15bcdc79a1961814b77750f7e674e02495226558,Sports,,2016-02-17
TITANFALL 2,ac95b29dfa2e4b05cc65de7681907f580206ed53,Shooter,2016-11-01,2016-12-28
FIFA 17,1bf7cee95221f9a99fdef00158842898b1b7de1d,Sports,2016-09-27,2017-01-18
DRAGON AGE: INQUISITION,58674fe845825bfa4930cb6e59199e47cf62e64b,Role Playing,,2016-02-02
FIFA 17,4a4e9e904c87c40eaf7aff7fa8d1988aa372463c,Sports,2016-09-27,2016-11-20
FIFA 17,5a41a7cbc53c76da17ba736682d4710c7427a57e,Sports,2016-09-27,2016-09-28
FIFA 16,0951e2cf27ff6f1d2d815e99d842a46b962f7a56,Sports,2015-09-22,2016-01-01
MADDEN 15,7ec179fd4fad24721613750b978b83d45c16f3a5,Sports,,2016-02-16
NHL 15,a583a3888b072dcf8a56cc95442b76b2c2cde2e9,Sports,,2016-03-15
FIFA 17,0e3ab4b75d27a7a35fabf0415a0cf3b4332153ae,Sports,2016-09-27,2016-12-14
PLANTS VS ZOMBIES GARDEN WARFARE 2,80aa73e83985f66daf5c1107a3efb84aa1751e73,Shooter,2016-02-23,2016-12-26
BATTLEFIELD 1,86bbb542f98582f860d0701d65a524f5e1c83ca4,Shooter,2016-10-21,2017-06-12
FIFA 17,ea68cd58ca7641bc2d017cfde3964cbf04229b80,Sports,2016-09-27,2016-10-01
EA ACCESS,8715179288708a757ece9858b59a1b60d451d7b9,Other Games/Compilations,,2016-01-19
BATTLEFRONT,0d839af109acc1cf400f0ffdcf7fc9ca8f8124bf,Shooter,2015-11-17,2015-12-22
BATTLEFIELD 4,b87f3aba99e9dcc648cf75a0a4d0f4b88b43a943,Shooter,2013-10-29,2017-03-30
BATTLEFIELD HARDLINE,85404e3867380e8340b995892bacd2114608c608,Shooter,2015-03-17,2017-05-09
NFS 2016,45828494dbcce04e1544ab9073a728c0f445ccdf,Action,2015-11-03,2016-12-24
PLANTS VS ZOMBIES GARDEN WARFARE,651f06610eb43113338a07c95801969c3dbb55e0,Shooter,,2015-11-30
FIFA 17,76f520815dea1a2970eaa7cdf4a93fe9a8107b18,Sports,2016-09-27,2016-10-01
BATTLEFIELD HARDLINE,bac69d7c8c8249f31f3490cf4103276e1cf74bd7,Shooter,2015-03-17,2016-02-23
FIFA 16,e0aa179a9a6a0d6a907db727035aad9fa2efe25f,Sports,2015-09-22,2015-12-25
FIFA 17,f1b9a500fb34971480bdc31ffb9fa80d41e093a4,Sports,2016-09-27,2016-09-29
FIFA 15,7296a62021547c153295060305c20dd631d5a2cc,Sports,2014-09-23,2016-02-12
BATTLEFIELD 1,0d8d3dd164be969511664fa88b4126d7d2f8edc4,Shooter,2016-10-21,2017-08-27
FIFA 16,552bb59e2becb8d43659a5929f049abbd8e619ac,Sports,2015-09-22,2016-09-23
MADDEN 17,b1a2844f05a6eef2af5181717af5e0a574442adf,Sports,2016-08-23,2017-03-06
FIFA 15,6755cf88d4c5f6bf24cfd06a43e8e11297447d56,Sports,2014-09-23,2016-09-06
UFC 2,b9f81b491db0e3a31c4b0c8e1eaf72cce76d6c75,Fighting,2016-03-09,2017-07-18
NHL 15,1e5b6bd2741c6f2aa77ea0fcb2447095f080ef82,Sports,,2017-04-22
MADDEN 16,987dda526255ada8ea96682b4ebf6776c61e6898,Sports,,2016-08-17
FIFA 17,4ab92ae8dd2c5fd3f591df6cad85479f046433ec,Sports,2016-09-27,2016-12-02
BATTLEFRONT,b40c614c97b7525f2ef18dd61edcd1efa9862ff5,Shooter,2015-11-17,2016-03-21
FIFA 17,661f868052183ff4e053aeb7a335167dde754d7d,Sports,2016-09-27,2016-12-25
BATTLEFRONT,042b0da7f966b7fc91d2238996700f9ed8240bb0,Shooter,2015-11-17,2016-11-06
EA ACCESS,94d10441d1bf36b59154596e24b1da1f7d4af10a,Other Games/Compilations,,2016-09-26
FIFA 17,ff3983a0f426c1032879646c12a9e0ad42c4ce73,Sports,2016-09-27,2017-02-05
FIFA 16,ff5e061b486eb87b43131f67cc977231d32f5e24,Sports,2015-09-22,2016-02-13
UFC 2,4a1bdc0387a96c428d0f7dc61c5c535b7d110a42,Fighting,2016-03-09,2017-04-07
MADDEN 17,23d1564120592ece7f429c5043c436baf06154df,Sports,2016-08-23,2016-12-26
FIFA 17,07139bd5800364414d1e0ef2dae04aecce90a1c8,Sports,2016-09-27,2016-10-23
FIFA 16,4c5ddbe6388e58fe556d99bb0ed1828d29b08f1f,Sports,2015-09-22,2015-09-29
FIFA 17,482dfd9672b8fcc801649799a3205e58b829d610,Sports,2016-09-27,2017-01-04
BATTLEFIELD 4,1b313cff7a7ca338b11422782a78a9f593d4ac05,Shooter,2013-10-29,2017-07-09
BATTLEFRONT,fcc7651e04980935f5ab92304c5fe01b6d90afa0,Shooter,2015-11-17,2015-11-19
FIFA 16,8d7300d70c0e7e2c8680bef3de99609a190b2eaa,Sports,2015-09-22,2015-11-15
DRAGON AGE: INQUISITION,b3163c9abe8a9f3efb1c6a300107827e0212f750,Role Playing,,2016-05-17
FIFA 17,1ff0669de28236c5be1a99ebe9aaa2ea27ce6e91,Sports,2016-09-27,2016-09-29
BATTLEFIELD 4,cb7ac5f6bb7776b8605e3d5260caab6059fa3a41,Shooter,2013-10-29,2016-12-10
BATTLEFRONT,99a499299ce509afb320abf2592f72fbf7f8559f,Shooter,2015-11-17,2016-01-02
PLANTS VS ZOMBIES GARDEN WARFARE 2,1c34b6e4c4e4acff69163c0a8626ce80829d1c36,Shooter,2016-02-23,2016-08-22
TITANFALL 2,afa38eb73068112d947e84f062f2c93861630085,Shooter,2016-11-01,2016-12-03
MADDEN 17,a4c8b08c51a5c0c186e55b80be8b68ca3cf63858,Sports,2016-08-23,2017-02-11
EA ACCESS,bbf65b559c0e7086027cd6409389873e45fc536f,Other Games/Compilations,,2016-12-02
BATTLEFIELD 1,7bcb95fc7c9ca0db3cabf2e5b5d3feb38d378e3c,Shooter,2016-10-21,2017-03-06
FIFA 17,98c48596d1b3157fc13a669cb400d61f114a7cdf,Sports,2016-09-27,2017-07-23
FIFA 17,be59a9a817f8a8ccb3abc96ad1408af52f851f23,Sports,2016-09-27,2017-01-02
FIFA 15,b78c1d944135e1634f1678974e31a28a6c0ba4b4,Sports,2014-09-23,2015-10-10
EA ACCESS,c546642327e6b7bd1eaa791fa93d2dd225c331e9,Other Games/Compilations,,2016-10-29
FIFA 17,301a412d5d2bc30f0a3296e13421dee5d4d19ba3,Sports,2016-09-27,2016-09-27
BATTLEFIELD 1,bf61c15dcf42338a416e62443645ff1e01ca86d5,Shooter,2016-10-21,2016-10-21
FIFA 17,3d04c9ddfc85a4d3345302edf435cd927a1db757,Sports,2016-09-27,2016-12-31
BATTLEFRONT,dfe9ad2149b1b9e16991ea32988f344db93036c5,Shooter,2015-11-17,2016-12-27
FIFA 17,f143748672652ce7dbc1fe8c17632b841b3ed72c,Sports,2016-09-27,2016-10-07
FIFA 17,a20ffb169dce9b4584db8395698a97391d52878b,Sports,2016-09-27,2016-09-29
BATTLEFIELD 1,8ea8107a737bfc59c6d386ddfcc243aeb7a6f032,Shooter,2016-10-21,2017-01-01
BATTLEFIELD 4,4b4bdb146efeea597f3690c38954db837923e909,Shooter,2013-10-29,2016-01-24
MADDEN 17,a7388f625ae9ff6c7fff984082b3402a72452178,Sports,2016-08-23,2016-12-01
NHL 17,9fcc0913da82740191c25d1702c65311b1576de3,Sports,2016-09-13,2017-04-15
DRAGON AGE: INQUISITION,1ca2cb1019cbb5ec06833b65eb53af30ecb0d6e3,Role Playing,,2017-04-17
BATTLEFIELD 1,cbecc65d1b1f36f44fbaf2cff8cc9b1416ed572a,Shooter,2016-10-21,2016-10-25
BATTLEFRONT,47956038f48cd35bbdd6644b0a3a4dfb69ba4ebf,Shooter,2015-11-17,2017-03-19
MADDEN 16,4829f448b1a6b057833b8ef25186e0a81b836f4f,Sports,,2015-12-30
FIFA 16,2274e417420db47488515d7036b363b6d677f48f,Sports,2015-09-22,2015-12-21
BATTLEFIELD HARDLINE,6a6eb2818fb06cc75ffa1b95b90cb5f8c7b3ee0f,Shooter,2015-03-17,2016-05-12
BATTLEFIELD 1,f7f6a2337fa55d3f3ec752b765f1db628b82852c,Shooter,2016-10-21,2016-11-11
BATTLEFIELD 1,1cd690daba635131ab836d43987be689338d4adb,Shooter,2016-10-21,2016-10-25
BATTLEFIELD 4,8d31a9bd7c07f243146183280ebb5e1503c6b51a,Shooter,2013-10-29,2016-01-21
BATTLEFIELD HARDLINE,843324c3fabcf088792a58afb7c2bd38fbbd48ee,Shooter,2015-03-17,2015-11-26
FIFA 17,1a92cd0161247294303940cf0b4f3aee9be312ef,Sports,2016-09-27,2016-12-25
FIFA 16,44c42a441cda09ec4e1512e263692af1c01c11af,Sports,2015-09-22,2016-01-20
BATTLEFIELD 1,0db5e995f7a343a651cab4663af9a42ddb644e9d,Shooter,2016-10-21,2016-11-29
BATTLEFIELD 4,8e584a397087144d2178a8038c51e1b1c725efae,Shooter,2013-10-29,2016-11-16
BATTLEFIELD 1,eef4cb761b73a08d64017bb9d2d1a075fd8135c3,Shooter,2016-10-21,2017-08-23
NFS 2016,9130b5b35fe03944e67538862c15f3c37be94ee8,Action,2015-11-03,2016-03-26
FIFA 17,2d200b4cd015521437114f5401013ba48f193c77,Sports,2016-09-27,2016-11-23
BATTLEFIELD 1,84c6c3b45fcd27d356569403f905140914cbeed1,Shooter,2016-10-21,2016-12-06
NHL 17,3b435365ed76aef0da8377e82aa1d9fbf0063776,Sports,2016-09-13,2016-12-28
MADDEN 17,eb8d0adbaa592fb15d14c5ec06ed1b0c94c62e8b,Sports,2016-08-23,2016-08-23
PLANTS VS ZOMBIES GARDEN WARFARE 2,cbaabe1c53c5a5a70f0a0606e1ac3f5074edfbae,Shooter,2016-02-23,2016-08-27
EA ACCESS,663ecc534af5c0ecf52d69f7fe1f10f7665eddfc,Other Games/Compilations,,2017-08-27
BATTLEFIELD HARDLINE,3fa7fffa1400809a384d996d5843b78b7cade9a1,Shooter,2015-03-17,2016-05-06
BATTLEFIELD HARDLINE,e6c6e286656fe6f76dcde9623110bbd8b213a5f1,Shooter,2015-03-17,2016-01-25
FIFA 16,04185ba24c628beb22bfde9322995c598f257ef7,Sports,2015-09-22,2017-03-28
FIFA 16,12b985b2a8abbd76ea42ce4b01e1a439654b634f,Sports,2015-09-22,2015-12-03
BATTLEFIELD 4,9bae28dc8abefc33d8b87175e53991e7d974ab7e,Shooter,2013-10-29,2016-04-06
MADDEN 17,d23592434b42dabf85703b79b3a82f0f1c120112,Sports,2016-08-23,2017-03-06
UFC 2,5f1239ae5469335eb83aa23f02e970094d19f1f6,Fighting,2016-03-09,2017-08-27
FIFA 17,325ef3c1e69f52effc630e2fbda5e1047dab6ade,Sports,2016-09-27,2016-11-04
BATTLEFRONT,304d641e66be255de7b57ac1864b5ddbb5050b06,Shooter,2015-11-17,2017-07-11
BATTLEFIELD 4,0ca9c6936b0a72d630a5e1adddb410944dae0481,Shooter,2013-10-29,2017-07-21
FIFA 16,399f776f831424e913da8231a46107a64be33fe6,Sports,2015-09-22,2015-09-25
BATTLEFIELD HARDLINE,a59841780947af07e1f0d96514dd50b4735f2038,Shooter,2015-03-17,2016-12-18
BATTLEFIELD 1,7814c252f8477ea7c5f959b2e00cafad8a64a907,Shooter,2016-10-21,2017-05-18
