purchase_date,id
2017-09-26,fea36f380d4481be70d240f88220112719b504dc
,6398d76b7acaea94d6ad686ef9d0d2c7f486c5bc
,07d85e8c1757a28663e6c6a87b6bcc88261eb61e
2017-10-05,4fedb51e5c031c111ec8b4a2a8b1615d8470450d
2018-04-13,00340b5497c268fb3f8a98369294e6cd8f888653
,40db10106ac7d296235c6093c551afd013bd495a
,8736d957df0036aa4ee547d86b71af525b266efb
2018-06-09,9b3c6db155e167761c632b99850d49e568fbc669
2017-10-10,05627511696f65c5658ec0a0d3d31b3755c62a79
,f8f2a5aa2f615661d294a87750b4ccd4a537d8fd
,c31324f99231d6528718384ffbbd71d910fa61c9
2017-09-26,127133605ad18962f02ef7ec89b790185b33e635
2017-10-18,28da40b754c3d094dffbcc623fe45a99e26aeaf8
,eabc978424de3ea88f7df999a70066eb8babc6b9
,1e26a0c8de9e258653be4b6d34b2b40a6667c10f
2017-09-29,76f520815dea1a2970eaa7cdf4a93fe9a8107b18
2017-10-02,31fd866e7249b936f386a7e3b462a9050182b246
,e4d99e3e297e9233480bdf8c2a287c49964f0efc
,0f1a49f96cd8d1bc3e6578741fb33c092671bb74
2018-02-08,c6a59acb5924fdd4837cea650dc521c91f2de65c
2017-09-21,0a61d70b605b17b58b836f5839a4348b29e40cbc
,1c4eb877e18477a87a300d420ca5fd064a5ab992
,abcea430a8ccb08ef027554c8236a100c3dd4745
2017-10-10,b07373690230d493b11ce0fb890c1ebddb09ae2f
2018-07-13,443dc4d632b6d6942e6f5efa4662f36df449d739
,e44c9fddfe005b63f03efe7e6fea03f899d6b0ff
,bddd7c83bdeb8d75561cb22e3453b2495ccc45b2
2017-09-29,0f2c07e68d7bb09f62413a486a5f629e6780aee4
2017-12-24,53f2891f61d8a407013132e32d2fdf91ebe24bed
,370bd6b0b3f40e5cbb023f839ec114cf1df8025c
,dfe8bba93da8a3bd388426a1831e05cbe8cf9132
2017-10-22,ab7883f176b66c6108b7a632c19b37565130d24c
2017-09-29,9557e6c928829e81ee384862f8b1ed3b02a40bd9
,87660a0ff9bc7173fb3bcbe8ad07db227fb66d70
,2fc8bff79f80036f6d85184b4a3832b4f46472c6
2018-03-01,9257ecfd1c8a21cbb24cdd56fc9db5cd12ba5090
2017-09-29,b31d011a8d4fba4731a89d2c5b5113a86a0bd656
,53669bcf3800f3c41b0d56820003fca303a9557f
,26d140cb108ad7b7166ef081a35ab50ae89570da
2017-10-31,e53f16e4326132694fb8f2d87d60d856020f0246
2017-10-28,e1b40caf21b9e11f4ac6c06bd43961dc4fb652ec
,ff2bc8c76220a8b62f04cb83a757736698d7d7d8
,186baa510305fbbf7926cf7bee0ca45624c9b4f6
2017-09-30,9771a709c4a1a1527a7e74179c9a3ab54666756d
2017-09-26,8e584a397087144d2178a8038c51e1b1c725efae
,4634cba8f48406920149d5d1433dfdf423132cef
,76ba3c876c1781315a7513698bbeb32234c23c98
,36cff8e5367da326c5fd0af9b5a054b392a73276
2017-11-02,29b6d0fa062c150b83ecc12f3d483edbabfffd77
2017-12-30,44de9c2ed050d93d9e3db48eead173631665a105
,fb6153d33efd5c08dd8d4accb92118bbaf1c8b46
,924e02066bff0844cdfa1652f3c09e477b0d64fe
2017-09-25,f8474572a7ff7bf65f4b7179ab2c3cd36a8b929b
2017-10-04,343bc68cd9d9156f5f50ab442d62966f80c2c010
,14cd37f46ddc7bc763fed174800e1662a4f8f1ab
,c15874c5f8fa37bce9c359d51533350983e151a3
,a2108b0e4ceaf95acaee386dc5ad901f068edc77
2017-09-30,627ad17325b8c28dd2e85eaf7ee593de324187c5
2017-11-26,6bcac4532cb16f902c53146f75a4add2f1a64674
,cdcd20726e1aea13bf6b40dcc6e1910773baeea5
,a4f4d58da55a526b68347aca917d21ebdb2fbdd4
2017-09-26,65f57b4153697a5d143f5f042f2fcc1bccd3a8d9
2017-09-29,08909f2a49f6fd9ac5594384bdddd4b0ab688c88
,4d7452cfe8bfd5cf016821fb85139e5ccdec4780
,901e117c66e340d0bcf89f0748ccc2bda242a2dc
2017-09-29,e516a644ddf1d6db9ca407c46b159a392b9927aa
2017-09-29,7625802f2f60a1eb18aea9348cb6bb4abe3d29d2
,359ff6d35d3c8fb9c93bfb5c76b9d0c92c225c22
,b9370e2d7bddadb4acc1d50e60d34244ecb5b2d1
2017-10-20,660a7340598f88089db129e23e225f7b82f0cee0
2017-09-30,333712ff84f7df0973b081a24dea0df2f3c1881f
,f6ed48d22f1054750a50eb25574b5aff2580d6d5
,34656837319a387bc110e526ed2e87ccae746491
2017-10-01,3222e9576cd6aa7fd29699acf55d487a32d8a5f1
2017-09-28,44ad5d99bcc6fea7cdc91db5447f9c77b316a888
,3b3d7f105d435054c59d0b3539cffbbba0231269
,0d5817034de63e5adad9340a9974ebf747f1c3d9
2017-09-28,99adfd95adfe376067ecb323159e3f789e025e4d
2017-09-30,2652bd0fad3f528fd64802409dfd0b2850393ee5
,22683c3646ce652ab93c3f792b7931dc327ff33d
,1cb8591192ce49123b7bb268f50f91910a39fa17
2018-02-25,ec742faf80c02797b328255d144bf459b913bc91
2017-11-25,d6b4f2075354d25a47836f4fb98dbbb76d71c18d
,c03d79ee2e9d32bc9d7a76f67aca15e2557f80cd
,9e7b7c0e3436956336db608e71977f66d5606032
2018-02-05,91a2f0b45631e00c7dc5e18e142efaf35dab1ccf
2018-01-09,e86d43774956eab08b7439e591e09d7868fc5e5a
,8d0a5646e18ca361fe27aa8fe507babfcbe54ac0
,7d9612ee3aeee5c9e71a913d3ba7a0ec962f69d5
2017-09-26,d84fc44bd9aa4b3a676b42d70ca43af9cd8ac000
2017-09-30,bb29047de818939454d03539c5e5301e75016eb2
,8abdfb990ba1711303c5ea6c4d2ac8d44155b342
,d6d256fa0f1c0ba537815255149a65bd37d5fc7b
2017-12-20,6af43a278c86d34fe0fd6d31e749532cb6e1009f
2017-09-29,65283f6e07f8432aa2a0061442de0407dae5d578
,d3c5dd593605e0a2405f91f25f9497b4689a8aa7
,3ef84a75aaee2b841da1eb73d5683e6341298ce8
2017-10-11,a6b1803dc35cc7f9fff71f51b6c9325313b95802
2017-10-15,0a94cce086d36872c8c9bb05b347ff1220cd41fb
,33996994b438303030ae370262eb2ee8673817c8
,d961bef5bc7e3f85e842ae9a51e633c8ca1c39df
2017-09-29,2fa9ea7c3b6b55654bf0315909d169700572d404
2018-07-23,6a0c4607a571553ac4d2fd3e5103f58e5738e34a
,ab286be9ea5c02a4b542e1e464235b4048cde5e2
,7f36455ff15b1bc571ac5782997efb4ebe7e4f87
2017-09-26,5f3bbcc9d80a282e2efd2ec9d98a172fee5248c0
2017-09-29,711150a9e3c6f05cad7b1e5cd47fd949cbe276b8
,0def5b8133317c19900a01c67b98281eb3189254
,6673c1da52553b2aad1b3386246c5afbd95483fd
2017-09-28,c829a8440cc748f7cba2fec98ad74ef07c66798d
2018-04-06,8ff41c332cd68ae2f3a472a729a732246e12bfe9
,2b1b70fb531c3148961cc75eb681c85c3a41f5a8
,d167ef83edab09d53bb1c85902d72921b0212241
2017-12-26,f41f58d85f60b1753ca6dfd0c257e615a26044f6
2017-12-26,7d427b14d6df6432908b88ba234e9c257910e7c9
,8f1175bd49d76d1cd4f6db82d5240b71afe92f6a
,25c4f7cb519ba99833254663fc596a2d6b79b0cb
2018-06-01,ce0a3e60305779d273014166d59b889cd2c73409
2017-11-21,1cc6d2d44678479bfccfee468bf706dd07ca844c
,0710de2bed79995b5b3c4f4a6e0405d2ce4732ac
,432fed8a06655e9d2c19db5cd9d3e7e96aa85e50
2017-10-04,d2f3d7b04868f883a60a6846ce93e8450456967e
2018-06-20,52b3746152466d733be993f39ac10bb5ba3963a0
,8161da7e7103d9a4635c6ecdce33c0d01208cdbe
,00d1a843cd9b00f8fb6e9c5579302a48dbbeff6d
2017-11-19,1b0dbbcfe91b2af531d40b898747152bed30ab07
2017-11-24,a36dbf2f81b9a1ff0e725c905f07e0e862c2d49c
,b698256ebf94ddde2bbb6048a1937d929d1d8131
,e0b60708547dc2a67b6cbb1f7f074e0a3180228b
2017-09-30,3a897b74a514a889cd6396a5b7b9539ae36194b6
2017-10-01,a1a15386d730fd23de49c0504431e647b7d5be0b
,4bf29819b78778f50e2388c16fe9f4a171f0ddaa
,0a9bee2fcfe562cf072c8b496530231e31196a43
2018-07-12,ee17ab6555395c962eb77f2b0076675737e6dd88
2017-09-29,630af7909e5be4111f064b689fab558edd0e8677
,55bf6a0133b7a6b3bd0701e0b64668fc0dd530ff
,72ed8b955758c2cd8c470d67c39ac13e7b7c804d
2018-03-28,1c9a64d97a6c6e41bd8e667e953527634a5d2c5d
2017-10-02,b6706db73b0318c3d532c091c5c7ca7718faa686
,796e72f0a34ecd1d45b792690e21da081c79cef6
,e9f99fade4f33ce18abc100581f9f0301173a19a
2017-10-16,73057f2e1f45495835fa7c4b41e0bda5d93f7044
2018-06-07,4f3ad030a5210976f4adabf116c6b72cc0621517
,b4837c649367271483eda29ec814bd9702fc4bfc
,82e0b195ff74b99629db44f0ebc2bf4fdabeaca4
2017-12-03,d956337cd5f0464f7ed42bd572a53e33e686dc22
2018-07-14,fca5aa92a8f6454a3e319a711f0256b00fcd7ac6
,3a2b9318f5c5b9fba6b478aece0d5ae567f874d5
,546a7fdf6813ba3788358b5c9f688d3c0c2c3ca9
2017-12-26,53bdf2197335ad35697665dc0b0ca216e59886ad
2018-06-11,7633e15da8dff1df28c50bd8a5b6a149526faabd
,378312f7b82b09763c91c417c492d5f4d3cd76a2
,92d7286ca8f294895fb5946de619cff5e5a9a437
2017-09-29,9c0b1648a6b51d36e78211d6a2eee11353d91e45
2017-09-29,5a61181324b58556fb4abbcb8a15e42ea2981ca9
,7e3166dd408a6df0ca8fc62f0bb34cb3ae69b337
,d9a5423c62bd0433b9054d8bf1ff8b8bbb848cda
2017-09-26,2272606aecae77b061bdb45469fc197298ee2542
2018-03-11,7fefc2c32314762fdef2fe5964593eac7363447c
,43ec436e4b724dadbdc4fbd434432a952dcbedc5
,049125711588c04b20408f01e24ed2c8552788f0
2017-09-29,76853dd4512f09130ba5260017361de1a2eeefa0
2017-10-01,f712a4ce2c697cc4f0763e762e922debbedc7d0a
,b17bd17c6375056097597777d93acefda5476ebc
,3e5283168a8e9d55818057c42408c527c0714df9
2017-09-29,413c22ccde962f5f034b17b4cb1e43ce688d5a35
2017-09-29,279a71daf3d51068baa42424350b1c6b45048f45
,482d487389ff598e572a7196675e5b4dbfb857f0
,5218ea9ca505d205857aa53a05cd1978b2a889c0
2017-11-23,da4f88d31d15efb026daff559cda8530dcf03e3a
2018-03-17,d09e4aa02d27c1b4b4d4ec9c5c0425f653e4ff5d
,b9788c3edb6cafd4ab66b444746d2dd5d8a307e9
,1381ba26a202a2cbcbcf77b204bf5d48dda84384
2018-06-29,d0996ed757600454791af3f29162cf41d123276f
2018-07-14,4fef195b5200482f361ae65e4511311a9ec2cd8b
,9fb2e83ba3c53f2aaa13aa539562966662bd41da
,80272685a4543d609498cb313db64f1641865167
2017-11-19,38622d4649a05d741e1c8bc4c1f6da6e3f89e739
2018-02-23,f189212474337f4ca48ecd757d826ae7c8fe71ad
,1c4fe653ccac410d147592f96adddf93565f3015
,601ed7467fae1d8e58c807d7f2b082b61e9d17b3
2017-09-30,5ec1fc1d6201b9628964344f93a6d1cb24998924
2017-12-02,f0d2de232a5c84db46e8785c6f491198e7756b75
,96d5f39bb8f1fb766b853b17f71435c86570ba6c
,5cc4b43b5f6085ff210720ea794b168970afe675
2017-12-28,bc9c6a1d1f32250a8d16050b529576b782b7f56e
2017-11-02,f8f59cc25e547e51cefa91a896f9255f5cba03dd
2017-10-04,dd94a4940d4f3ea0f157328593bf95525b35508d
,ce9a20b2d7d3c7f24d55713a4f462c87b6b76620
,d743d7ab98c7d5c0778f2b54a5067f042d17f3d2
2017-10-01,f96541a4d751e7697dd9de3491d0c22c0ef2fd27
2017-10-28,eca9926fa5ee056410e2b094ff4e75e5c7e97a3c
2017-09-29,2b325f9a8bbd121a7d44b84973643c563cca4c92
,f7b460fd648841b93c42e42ffcdd5caa1151ff76
,cab8e2c29749a04fdefc47a4110fa993ea9b92a8
2018-04-27,39e5781844c75e0956f86b4fa82a1bcc4a5b1603
2017-10-04,9a22ded960dd0bb4429b6ded6b40222319aa5891
,b3bf97426fbfce5ce938ef9ba19a50fcbaef0d69
,3c6ae56f573ff2b0a4ff1cbc3d908ab4666afc8c
2017-09-26,ea3f1670fa3686f67cb9d6b076c472703f11650f
2017-12-30,f3b0f5a1084e03a1d07386169feff84893102076
,dd4290f07303c0b469f4f0e81e18315231671f63
,1dd91c3f37ab9b791d18c982f959ee375d550693
2017-10-02,8fef0febda9eca16f5731ea45e3c3fd9cf00aa14
2017-09-29,7ab0f2df66841e8f3e4a8a61e2968a7c9019fc0b
,f070f257c86f958898394efc37448d67159fe89b
,8fb554db60aa71acfd6a3b44b89365fd90a5a97a
2017-10-10,ffb46ba32d80a4cef8a103c4145fbb12be20f878
2017-09-28,554d13ddbede01257eb6c1e887b3acd0620b7d76
,1c485ecbc8f93d13477f76e7a09b24f62bcaaae0
,e8a0ffaaea1b3ad0428d3f4280ccfe943b919f16
2017-09-30,516c1193de1acab112707e9eaaef3b7c8c4878d3
2017-09-29,1a4cf1e997f20c8c2bede15d6a2ca4144e3b9b11
,e5ec9fdec10a08542a0019a95de9cda00ffffe3f
,191a845b2512699588cfb0642de379289abc32a4
2018-03-20,b561fff6d36f16d4b70ad8248d86ad17bdfb56b8
2017-12-24,289da7c9f340473cab84cce8c4542858f454e34a
,2a73fb4bdf9194e4420ee7730c2ace349ce4937c
,96c5a0ae6568aed207850cc69985a7dfcad53107
2017-09-29,703d0b946e0ffdb32d2c50d7d9e7fa5b7ef03247
2017-09-29,7cb26d6892e6a994e399a3b0bab28879283b0450
,e5f2aaf372855c695f70cf1c862288d775cfdd50
,7ce9928dbb67ac4073e3606cc46ba582c3c8fc47
2017-12-25,708f9a8558b666fe520855219e26644b903857d4
2018-07-02,c0f3913bcf8e9fb0f38b6262d06fb5a5943646b9
,3c22c6c58fe9230ee0a5d6e0045dcd52a574787a
,dcf1ad2e80a933f6d5a4be51ead8bc1a19598a6a
2017-12-29,4a1bdc0387a96c428d0f7dc61c5c535b7d110a42
2017-10-08,b160f1c283803931f3cf5e0993223dc1675f4128
2017-10-14,69ad4de0f2124f4a5a0c746312c37b6597168a13
,2baf7285eeee45dafd497744cc099cb54af3f6f5
,8961af0e6e7362e8a4c688e7a2afd832e549b873
2018-03-26,fd3fa31f88286a7fabc0e1d34f3970c3abd5d8c7
2017-09-26,460c24e9c0673607f30a103691f33cfda772b620
,90a80d767121f593ea1820eefd76d7eb63b3e340
,9c8d4870f5cee1d9d0618f7c50c822225fd90139
2017-11-22,80bd0e380224f56c6dc0df9301aef03874614971
2017-09-29,6f95fc641924ef9a0bd1b42e376603673e015b24
2017-12-27,2e3135958d0a9984fafdd04677cfe17835df2120
,73ae04e90e089ade38cb68666746cdafec903688
,3a5ec5d2d8095e16657035ea095e479a66dcef08
2017-12-27,37345b82bdac0914864931d4e3ff9f9c91d8e84a
2017-09-26,7b63a24f7221bf6eed637a5bd13eef802f58d933
2017-12-28,a8b325a757119c7c04d701468415db61893c12fc
,8c1f5ef09cdd7aee4459854fcda15fbf721c4ee1
,a47a5e251f586b6db11262dad2392bae47330863
2017-10-04,7aafbee46fd4c70991b23afd8921beeeb6ae4e99
2017-10-04,43e437c2d0dd5f5094fac0775fe8ed666b84d787
,b2f926cc894b42d8f767b248e22d3ad98e6a5461
,c2148861e0d066e1c782003048e2911599ef6a9f
2017-10-26,b546ed30b5c2cb3769e9c42f166f26aa321b432d
2017-10-04,fc1cd21a77bc5f8bb409b040ebc133494c17baf7
,9c8a00af7abbabcfcc0f3d2282d41fd3b2dd0447
,c2ef048d88fa61662a3cdb4ff087d25604cbd725
2017-12-31,5c1177d125b46f9e9ec2b8b25762ab983051f7f1
2017-09-28,a20ffb169dce9b4584db8395698a97391d52878b
2018-03-09,4cda89cdc55fd2bc422806694ff1a7bae9197dda
,a7d8cb325076e51f1bf808d030ac20e90e976140
,df3055ec7499745658674e3a892bdb006d07de07
2017-09-29,bf2ba051e8d9a1e1e4c4b7d9c58fed176126bca9
2017-10-26,282b42052ff39debf20527e78ff9e2207b9a9beb
2017-09-26,cc714dfe8154816022e41150561a56a3fb1cf396
,3b5f5829246f08c34836ffdaa44ee63052a520f5
,f0bab6bd5a6bf269365a23e6839edfbb23cfacda
2017-10-24,35edc30b155596fb88101e044dd5bf7ac7b0367d
2018-06-06,82eccc5ddd680598c6b3680172cf7d9e314b573f
,8100d60d13200252bf2d81160f16634abeddca91
,910bcc713b05ce55c87502d691ca597b1a6abc82
2017-09-26,ac5c0d6c89fe709e3a1c377ad6c42a5b9035b1d3
2017-11-30,dda38d419071ef73d441ef5c41b077d18880d976
,9f407dae16c86ffeadacac3b0f3f0e8274f105df
,4514d9151b9a65d3355e51407604503e083f7cfb
2017-09-29,4045e2355e5ae0707606c9826199c48c01e9f486
2017-10-06,20a2a31eeff3a651b595fb23b3402fc3f801419a
,940ebc620d042a0f35ace2908b12f0488f43986d
,24960b47997e6fd01f052348f40cc8ca58a24fe2
2018-02-23,24fa5edf69ebcda17d52044b64dce0d6ecaf360e
2017-09-26,982ee96af36a7982dd04a580b3bd6944b6a5f9f3
,454ca36a4f70f78a2790e164cb4398ea842849a1
,d9496eedc2b1d63ce41b9e514d94e7b1d9ed20ff
2018-01-26,446e4fc6c6b794cb11be3de0e8849b90182f54fa
2017-10-21,4420f822db267565a16b6455db685a96808fb4d8
,eda6afd5e4df32b32b5ec371704e6ac68bc86e25
,4c3859bf78852ea3f2afeae67e0947700922a4fe
,6bb99d502a76469a9d660e7fa360216c4d9df360
2018-01-20,19dadd8a89eabcdf86c1067acb94a61b1dc87713
2018-05-28,449b9930434bff3fcb313dacada1afec8ef4c763
,da4755e8a697ee0828a82cc0ddca5544d10eacf3
,f5b13b1aaa5804c98394099a9c4661ed002ec6f3
2018-01-31,19633e7748723e49a49a9795a4a4d31d0d5ee2fa
2017-10-06,b0b07c8c2fb78547b35bbefe7f83cd4a4bd4c597
,1e837f25bb823452d9b1de5625b6d6f11c7a9308
,c70a799bb205b5ddef434e6cd7e9b8c216d0c713
2017-12-27,17372ccb109f16bc33bc7e3326f188921c98445d
2017-10-22,1882e470ac4ab79b43c246f4ef63aa06c3469b09
,724fae1c8f576d1418cfe2977a618d1e138c75f8
,b0ad46ce606cfccd1b9e44544c4a9393859738fe
2017-09-29,ab9f013e1384fe98e0d059856ab76b18b4f223ed
2017-10-04,2b6f93b3bfa147d1040e35ea158fda18a50fe8ea
,9f04930458dbdaa5a21c3165f00ab5d2a4041e6a
,f95df390fe539434903282a9520d0e337ed9d894
2018-04-15,a34b01a9c8520c75c3f303707ae5933b5091a687
2017-10-06,ca506fb2a874e73d1150ec4f43efc05954772d7b
2018-07-14,935fb8c09905dbc3bd43941626c5ec90f7f5060c
,8b9c834f68062edd1d0a6eda8d1d6f981029e816
,a7127b2fdc34c3f7e30e80a5380653d794baee0d
2017-09-29,b39cd0f0a798028a346309d3ede4f5fc2a1d649c
2017-10-24,60b9dee8f5d2e02aaf0da114551910b672afd605
,ff2f9ecf60e32661d3b3d130621d0c1347584894
,033db5b54289881fefeaffde71caf09359c65ab5
2017-10-28,98bcc2bd05651cc52536addaabd48abe90def863
2017-12-31,14275d4161dbb85555d68f13f8734c065c2bf6af
,b8d3f06dfe0cf2979b876a0fcf2d62dc4851034b
,9599973d2d9f198ad62dfc724e37fb55f59dcb87
,fbd771d79038c755c4cab7e09366f2142f8ca67e
2017-10-15,fe0aba4c15fc6c4873a08f7f89fd632063bc48d1
2017-12-28,9a0a5224b49feb9773919399f5cc3076e02b9f4b
,d442869bf83fbad7e9cc039368fb44c337943c63
,d59081ec3bb964b243fc475c3ed3e7943f518945
2017-09-29,b5becf0224432bf1081e12d4cb841cd0c714465b
2018-01-23,2e7c2625cf7b88f3588a0fa8a071c22de67fccd0
,1a68a3ada3a998981d009d29b68e30211b1ed939
,f389fbaeebd1cfca355d18638ae71fe36af47e89
,7b60e22eeded18ae5236ef82ce1861dcfc684bbf
2017-10-09,c3d0b5d4382c786222aafff12d96e7f3fd3d073a
2017-09-26,53e5f85ab1458f2c95ab891d4ad6f25fc3d37497
,e1f8cfd0f259728b025cfd0daff647e0b0f0f4a0
,99ed514a88cc8dcf6990173366ee2bd87aca9b07
2018-03-11,84e957c41ed9f05d6eabc01a15bbc93b2e348820
2017-09-29,eecea8a5114e4479ee826f15e4fc9bb6156cbcb2
,be56db1c1e15afe7400b2f46d4ac4f3e4e049cf8
,5ac5f5b39fba1a8eb251a6ca9f3083b2ae8a665f
2017-12-18,70f31204826a02bc46b6bfca6c31e1478ebeca75
2017-10-02,ad8b5d99a1e1ec7e227979671b1dd1145dbcf3d7
,5daa5cd7f6684a32b754e0937dd623a1fd38f2e8
,4749737a453ccc6635c1a419727c95a049a3ed4c
2017-09-26,d6a2ec012603805e73e9d74a241d8b732f77e83f
2018-06-19,5804d9cf8da422783f0f1a1a8e7e3c2089448b56
,181da9f472350f6b109ada69ec2998f2c636d28d
,9523fb926a17609c902fa1d76676d5d43b881ca9
2017-10-03,935eafb3291e5d2b3f9a4b175b6195d47640f1ec
2017-09-29,0f1bd0ff57476b01deb9a5008e121dae735e6ead
,2e48269d67bb366f0426cdaa99b33a930930323a
,f9e3dff86c4121dfdeb82aa7479f3c248e9d0134
2017-09-25,718cb53fd83cda2e219cab3d76ba0f4ff2a0f9f1
2017-09-29,95ab3b23edd5f4a1047a77df03f12e4498c0a3a9
,457f8116c1293164c36d593817d0d5558e656ce4
,76161f71f94d8d6d02b3b7632ec8babb1f4b1274
2017-10-08,4942ffa19149c14c7b21d24b28999d8a0bf528e9
2018-06-15,2aaae07666b844a8e73ff61290242ab45b66b4e3
,93f3bc4552a3a97ea291afd05eb7099b87910b21
,9cc7f6c5f10abcaeefe4e87a51615708316eeb26
,d83ee9aa04df5cbee195c37bb85f0f19974da8c2
2018-01-16,453c5aa757e0886645c328f492a769c6eff977af
2018-02-09,513067868eace13004b96bcebfb49b3e43688f6c
,5f1239ae5469335eb83aa23f02e970094d19f1f6
,6998f63a31b39e47cef325f80d3022acefa6688a
,75676d787abcd55f41c82cc5938b8f77f1f42c51
2018-04-13,01241fa539967af60eea8dc32f5641c33d888a4d
2018-02-18,2edd607ad4c8c9b344729377bc96561bc0a4316d
,d3ad8da4ddb198676605b1c4f527d14d10aec9ad
,3082a7169ca7501c85546b6fbb4a7209a59ee8cd
2017-12-30,36e051934c383dd4241164aa5d4f7194db37c4f0
2017-09-29,b550f280d0258f10ce3b7737fa66ab8806c2ce64
,f0500948298aee5de3f593659ac53cbf5a61c392
,1b38acbc2fd55c69688e3136b4209ab8c806c6e1
2017-09-26,afd1c62829af4b8577b345ad85ad949b71cf9d9e
2017-12-25,ac95b29dfa2e4b05cc65de7681907f580206ed53
,683d3784d1c4ef9014cdb1f5fb8d9c495e23fb1c
,53054ebabf62ea9c1facafd128f86dfe47bddf9e
,615487110ab4147d254bdfbc36d32f728fe9b8ce
2017-10-29,c4b78b7c7aa2757613d00980f97c87a9942fed7f
2017-09-29,6d7d84c258afb43a2d18561416c30e12b0fb2352
,1f46ff557fe38697796c6c6d083981d83ff20619
,8346b499d52430b32f955e759c8e9defb096b29d
,161cf9eefa09152970d4f47fb0a994f09eff7319
2017-12-30,ca3fc1fb3eb95cff3000777da20bdebe2cf2eb0e
2017-09-28,781c62e36f339bbf1226557441fcaf2d1611aff7
,8d40640cdfeefeb79097faf6462d52d25b6cbbdb
,a8fab9fc337013208df3d64b03984c51e34bf53c
2018-06-03,6535d99939be8bf52f804b3cf97745de267195d3
2018-01-06,e10f1c2f09640d4ee691ba4f4e36598247c05139
,ff1f574021607756db542a889a18e93e4923b111
,cf42528aa40f77aa786ef4eb7cb68085dfa948cd
2017-09-28,077061be4b1cf6a836d9255534284b4f2c83d4a5
2018-02-23,4b3ae97d1eece4224def1c7507ed843b4a31189a
,73b9b2016e7e9d1189b32ce0ebaebd4f5b92521a
,392d0fa8205b02fa7014fe83fb7d3d6049aa8700
2018-02-20,931d918a48a807ac2cc074ea76eea16df9e735b5
2017-10-01,ad989aee1b84d7d3a7483f8dda8ba94b08e6cfea
,d96176d7b442adb6436c690918ce0868182ac30a
,06df982ca619477d9db9ae7295e09406b819c095
2018-06-26,0971ea240343c7b3ac484e15d7996ab501ff99e5
2017-12-17,480011f35269bd24cf471f8d8cb396d4a0858e25
,76cb617369728cab3b8193627248fdafea812898
,5489674e9a2156267926aecc90db1a8135beb52a
2017-10-24,b644f7be20cd2fba40f04aecfd7544597e60127a
2017-09-29,b7067a7afeb07346854d0c1f1936b337eb0948e1
,2ca0f0c8a98a0bbcd8160acdb5392bb1d2f1a240
,672941c3331823138ecc80083a5fa2aee5f6f337
2017-09-30,c3c10680addff209a2c62dc2c11de9a6fe578f5a
2017-10-13,f63e745e56c02ffbdd80e97cedc44fc0dc4e8cb1
,7f8f69a23f7ecda8a709d5439c2d2f726d0505d8
,7014553aa798bc03aa5f95288ca4c3597586a2c3
2017-12-25,acec78a8cde8e1368cf14f1ee31d73b06c12835b
2017-09-30,9b10ff5a53a5a9598e328a0fc1eb9f3b43facb8f
,5cfcdbeb905933856dbfde03d239bb4a2cd804c6
,ab2e9dc7f8cd0ac89e417af6396d0e27d3d45f37
2017-09-30,87514260f51473bef3c53ac090fe8a3678ca4aa6
2017-10-21,5b26b6922cbee3c9c16fc759d5aa7d6d6ee42cfc
,8dfbeb4a85d538e918743c69cb5ca0794ba8db28
,dcbcb310ebfc335daa54e3502f2fa177630f9d39
2017-09-29,778ad90a52d8acfc058a997081581e4acb5e501a
2018-01-07,f80c5cb8127d8ea8e0e4a44085d9e7cb7094c344
,9965888504dda0f273fc4b9665d203cdba0523ba
,8afcbb5d00ce7b6b8c1ee07d2d9ec82fb09414d4
2017-10-03,962975b86bfafe53926bd9baa23359e1bffda1c1
2018-03-02,9ad402490cea419f5272cf118f164ece455742a4
,ceb8b6076a8010b0aaf5e6454c23bfdb295ef6af
,011c108fa788d0263839266f185fcc466772e050
2017-10-01,949650f4fc11cc9adee173c7585236bd6a48a2da
2017-09-29,9a55dc92bae66c826fbca3341b6749f66993135d
,40e465c1ee37c9e54217ab6234aa7a859613a3ae
,0ca7b33c763994c2cca215fe3ad7da0882daae1d
2018-02-24,8ea870299f9675faae31e29390e491201b6188e8
2017-11-28,fae6c805383f50246a6fd6a99f0bb4df077a2dc3
,c4e9efc29a722cd483b2dab7014e2243b2b25f93
,06738274ecc88605ab920d1aa7cbc1b966c7eb38
,7ec3743a0df7b4162161fb6620c4b33093949966
2017-09-26,75b1a5be2c015a611778c2f0165c708107855c98
2017-10-01,5e34c823aa645e943be35ab6fef752116f4ea05b
,256d78eb9d9fb478768f3b6aa2ce5d65c45ec786
,17dbbdc12e74279c1306e43d548c2571911974c7
,0475976c915f27c95d003a8fdc6ee545c9744a87
2017-10-29,0e1828ebe7d086e38c3ef09119abf1affa8876a4
2017-09-27,e5f7744d21ff4ac6a5ae52e52298678d87dacb66
,e5a88215359c02cb826292ec0f586caa5071554e
,c5b85171c5c561a619c97968fe1fe381dfcc3517
2017-10-05,18cab1f6aeaa091415741aab37ed6cb67e7a585a
2017-09-25,cd9592ddfccf96957405d1746a6c73fbc5fce0a2
,f474bd41f1e0dfc4ef348f6fef09dcb2e9c332e4
,315c5cf3ca030e24fb3b6900b8125d46b7759e29
2017-09-29,1739f4e8685a04dae73a3888d29b230272b9b8d1
2017-09-26,52d581a637aff349ed6a734ba2c499baffff546c
,9958d5c9ecbf1ad319bb09d32250398e97d77aa6
